,file,start,end,words,word_start_times,word_end_times,asr,reconame,transcript,asr_transcript,samplename,samplepath,finished
10,"26 10 2017 - 2. dio, 5. sjednica, 9. saziv [MLOFJlAByCI].wav",7421.9,7434.09,"['kolega', 'podolnjak', 'vi', 'kao', 'stručnjak', 'ustavnopravni', 'govorili', 'ste', 'o', 'činjenicama', 'da', 'je', 'hrvatsko', 'pravosuđe', 'sudstvo']","[0, 0.37, 1.78, 1.89, 2.08, 2.97, 3.85, 4.16, 5.11, 5.24, 5.93, 6.01, 7.25, 7.66, 9.13]","[0.37, 0.99, 1.89, 2.08, 2.68, 3.85, 4.16, 4.76, 5.24, 5.93, 6.01, 6.27, 7.66, 8.52, 10.17]","['kolega', 'pogolnjak', 'i', 'kao', 'stručnjak', 'ustan', 'pravni', 'ovorli', 'ste', 'o', 'činjenicama', 'je', 'hrvatsko', 'pravosuđe', 'sudstvo']",reco245,kolega podolnjak vi kao stručnjak ustavnopravni govorili ste o činjenicama da je hrvatsko pravosuđe sudstvo,kolega pogolnjak i kao stručnjak ustan pravni ovorli ste o činjenicama je hrvatsko pravosuđe sudstvo,sample010.mp3,/home/rupnik/macocu/task8/sample/sample010.mp3,True
11,"16 1 2020 - 16. sjednica, 9. saziv [rC8whgT9jrU].wav",7243.51,7262.11,"['svaka', 'općina', 'i', 'svaki', 'grad', 'ne', 'mora', 'pisati', 'erha', 'da', 'bi', 'bila', 'država', 'u', 'pravom', 'smislu', 'riječi', 'također', 'isto', 'kolega', 'demetlika', 'je', 'upozorio', 'i', 'na', 'činjenicu', 'tog', 'zemljišta', 'koje', 'ostaje', 'u', 'vlasništvu', 'erha', 'ko', 'ga', 'održava', 'znate', 'i', 'sami', 'koliko', 'traje', 'postupak']","[0, 0.34, 0.66, 0.7, 1.04, 1.32, 1.49, 1.68, 2.06, 4.04, 4.22, 4.35, 5.59, 5.94, 6.01, 6.3, 6.75, 7.09, 7.51, 7.69, 7.97, 8.43, 8.51, 8.98, 9.01, 9.14, 9.68, 9.9, 10.36, 10.57, 10.86, 10.94, 12.38, 13.14, 13.64, 13.73, 14.6, 14.94, 14.99, 15.4, 16.26, 16.55]","[0.34, 0.66, 0.7, 1.04, 1.32, 1.49, 1.68, 2.06, 2.54, 4.22, 4.35, 4.81, 5.94, 6.01, 6.3, 6.75, 7.09, 7.51, 7.69, 7.97, 8.43, 8.51, 8.98, 9.01, 9.14, 9.68, 9.9, 10.36, 10.57, 10.86, 10.94, 11.7, 13.07, 13.44, 13.73, 14.44, 14.94, 14.99, 15.4, 16.26, 16.55, 17.23]","['svako', 'općina', 'i', 'svaki', 'grad', 'ne', 'mora', 'to', 'bitine', 'mora', 'pisati', 'erhaa', 'd', 'da', 'bi', 'bila', 'država', 'u', 'pravom', 'smislu', 'riječi', 'također', 'isto', 'kolega', 'demetlika', 'je', 'upozorio', 'na', 'činjenicu', 'tog', 'zemljišta', 'koje', 'ostaje', 'u', 'vlasništvu', 'erhaa', 'koga', 'od', 'država', 'znate', 'sami', 'koliko', 'traje', 'postupak']",reco412,svaka općina i svaki grad ne mora pisati erha da bi bila država u pravom smislu riječi također isto kolega demetlika je upozorio i na činjenicu tog zemljišta koje ostaje u vlasništvu erha ko ga održava znate i sami koliko traje postupak,svako općina i svaki grad ne mora to bitine mora pisati erhaa d da bi bila država u pravom smislu riječi također isto kolega demetlika je upozorio na činjenicu tog zemljišta koje ostaje u vlasništvu erhaa koga od država znate sami koliko traje postupak,sample011.mp3,/home/rupnik/macocu/task8/sample/sample011.mp3,True
12,"31 5 2019 - 12. sjednica, 9. saziv [sZDjfPvSv5g].wav",1430.43,1450.09,"['ono', 'što', 'je', 'rečeno', 'ovdje', 'i', 'što', 'se', 'počelo', 'problematizirati', 'zašto', 'čuvamo', 'određene', 'količine', 'nafte', 'i', 'naftnih', 'derivata', 'u', 'drugim', 'zemljama', 'čuli', 'smo', 'već', 'da', 'je', 'to', 'i', 'do', 'sada', 'bilo', 'moguće', 'međudržavnim', 'ugovorom', 'sada', 'se', 'to', 'pojednostavljuje', 'ja', 'ne', 'vidim', 'stvarno', 'nikakav', 'problem', 'u', 'tome', 'jer', 'mi', 'smo', 'kao', 'što', 'smo', 'čuli', 'i', 'do', 'sad']","[0, 0.32, 0.53, 0.61, 1.04, 1.38, 1.43, 1.62, 1.85, 2.55, 3.54, 4.03, 5.56, 6.07, 6.56, 6.92, 6.96, 7.32, 7.97, 8.12, 8.43, 9.26, 9.53, 9.73, 9.98, 10.08, 10.16, 10.4, 10.49, 10.6, 10.9, 11.12, 11.55, 12.33, 13.22, 13.56, 13.75, 13.96, 15.41, 15.61, 15.7, 16.01, 16.43, 16.88, 17.27, 17.32, 17.69, 17.83, 17.96, 18.34, 18.53, 18.72, 18.93, 19.21, 19.25, 19.38]","[0.32, 0.53, 0.61, 1.04, 1.38, 1.43, 1.62, 1.85, 2.52, 3.54, 4.03, 4.96, 6.07, 6.56, 6.92, 6.96, 7.32, 7.97, 8.12, 8.43, 9.15, 9.53, 9.73, 9.98, 10.08, 10.16, 10.37, 10.49, 10.6, 10.9, 11.12, 11.55, 12.33, 12.92, 13.56, 13.75, 13.96, 15.13, 15.61, 15.7, 16.01, 16.43, 16.88, 17.27, 17.32, 17.69, 17.83, 17.96, 18.31, 18.53, 18.72, 18.93, 19.21, 19.25, 19.38, 19.66]","['ono', 'što', 'je', 'rečeno', 'ovdje', 'što', 'se', 'počelo', 'problematizirati', 'zašto', 'čuvamo', 'određene', 'količine', 'naftne', 'i', 'naftnih', 'derivata', 'u', 'drugim', 'zemljama', 'čuli', 'smo', 'već', 'da', 'je', 'to', 'i', 'do', 'sada', 'bilo', 'moguće', 'među', 'državnim', 'ugovorom', 'sada', 'se', 'to', 'pojednostavljuje', 'ja', 'ne', 'vidim', 'stvarno', 'nikakav', 'problem', 'u', 'tome', 'jer', 'mismo', 'kao', 'što', 'smo', 'čuli', 'do', 'sada']",,ono što je rečeno ovdje i što se počelo problematizirati zašto čuvamo određene količine nafte i naftnih derivata u drugim zemljama čuli smo već da je to i do sada bilo moguće međudržavnim ugovorom sada se to pojednostavljuje ja ne vidim stvarno nikakav problem u tome jer mi smo kao što smo čuli i do sad,ono što je rečeno ovdje što se počelo problematizirati zašto čuvamo određene količine naftne i naftnih derivata u drugim zemljama čuli smo već da je to i do sada bilo moguće među državnim ugovorom sada se to pojednostavljuje ja ne vidim stvarno nikakav problem u tome jer mismo kao što smo čuli do sada,sample012.mp3,/home/rupnik/macocu/task8/sample/sample012.mp3,False
13,"10 10 2018 - 2. dio, 9. sjednica, 9. saziv [y5LrUr3SHIg].wav",20045.42,20065.31,"['vrijeme', 'multinacionalne', 'neke', 'kompanije', 'strane', 'kompanije', 'koje', 'dolaze', 'u', 'hrvatsku', 'kažu', 'pa', 'vaš', 'zakon', 'o', 'zaštiti', 'na', 'radu', 'nama', 'nije', 'uopće', 'problem', 'mi', 'želimo', 'još', 'veću', 'zaštitu', 'na', 'radu', 'nego', 'što', 'je', 'u', 'hrvatskoj', 'jer', 'nama', 'je', 'u', 'interesu', 'da', 'nam', 'radnik', 'bude', 'zaštićen', 'da', 'bude', 'zdrav', 'da', 'može', 'doći', 'na', 'posao', 'i', 'raditi', 'nama', 'nije', 'cilj', 'da', 'nam', 'se']","[0, 0.82, 1.71, 1.96, 2.55, 3.08, 3.64, 3.87, 4.31, 4.37, 4.78, 5.05, 5.2, 5.43, 5.83, 5.87, 6.22, 6.35, 6.66, 6.96, 7.2, 7.5, 7.83, 7.94, 8.32, 8.59, 9.27, 9.85, 10.01, 10.64, 11.14, 11.4, 11.67, 11.76, 12.81, 12.98, 13.21, 13.28, 13.35, 13.8, 13.92, 14.07, 14.38, 14.65, 15.53, 15.68, 16.0, 16.57, 16.73, 17.06, 17.43, 17.54, 17.97, 18.02, 18.36, 18.6, 18.85, 19.12, 19.25, 19.65]","[0.79, 1.71, 1.96, 2.55, 3.08, 3.64, 3.87, 4.31, 4.37, 4.78, 5.05, 5.2, 5.43, 5.83, 5.87, 6.22, 6.35, 6.66, 6.96, 7.2, 7.5, 7.83, 7.94, 8.32, 8.59, 9.2, 9.85, 10.01, 10.48, 11.11, 11.4, 11.67, 11.76, 12.37, 12.98, 13.21, 13.28, 13.35, 13.8, 13.92, 14.07, 14.38, 14.65, 15.33, 15.68, 16.0, 16.47, 16.73, 17.06, 17.43, 17.54, 17.97, 18.02, 18.36, 18.6, 18.85, 19.12, 19.25, 19.46, 19.89]","['vrijeme', 'multinacionalnen', 'kompanije', 'strane', 'kompanije', 'koju', 'dolaze', 'u', 'hrvatsku', 'kažu', 'pa', 'vaš', 'zakon', 'o', 'zašti', 'na', 'radu', 'nama', 'nije', 'uopće', 'problem', 'mi', 'želimo', 'još', 'veću', 'zaštitu', 'na', 'radu', 'nego', 'što', 'je', 'u', 'hrvatskoj', 'jer', 'nama', 'je', 'u', 'interesu', 'da', 'nam', 'radnik', 'bude', 'zaštićen', 'da', 'bude', 'zdrav', 'da', 'može', 'doći', 'i', 'na', 'posao', 'i', 'raditi', 'nama', 'nije', 'cilj', 'da', 'nam', 'se']",reco128,vrijeme multinacionalne neke kompanije strane kompanije koje dolaze u hrvatsku kažu pa vaš zakon o zaštiti na radu nama nije uopće problem mi želimo još veću zaštitu na radu nego što je u hrvatskoj jer nama je u interesu da nam radnik bude zaštićen da bude zdrav da može doći na posao i raditi nama nije cilj da nam se,vrijeme multinacionalnen kompanije strane kompanije koju dolaze u hrvatsku kažu pa vaš zakon o zašti na radu nama nije uopće problem mi želimo još veću zaštitu na radu nego što je u hrvatskoj jer nama je u interesu da nam radnik bude zaštićen da bude zdrav da može doći i na posao i raditi nama nije cilj da nam se,sample013.mp3,/home/rupnik/macocu/task8/sample/sample013.mp3,True
14,"5 7 2018 - 2. dio, 8. sjednica, 9. saziv [_Ay-MZKSeIc].wav",9964.53,9981.49,"['i', 'da', 'ponudite', 'rješenja', 'ne', 'kažemo', 'da', 'se', 'ne', 'trudite', 'ali', 'vaša', 'uloga', 'mora', 'biti', 'liderska', 'ona', 'mora', 'biti', 'proaktivna', 'ona', 'mora', 'biti', 'koordinatorska', 'i', 'morate', 'prepoznati', 'koje', 'su', 'dobre', 'stvari', 'vaši', 'prethodnici', 'radili']","[0, 0.09, 0.19, 0.64, 2.21, 2.31, 2.66, 2.74, 2.89, 2.99, 3.39, 3.56, 3.83, 4.67, 4.93, 5.15, 6.37, 6.61, 6.84, 7.12, 8.21, 8.3, 8.5, 9.74, 11.39, 11.5, 12.05, 13.14, 13.31, 13.43, 13.68, 14.4, 14.64, 15.27]","[0.09, 0.19, 0.64, 1.22, 2.31, 2.66, 2.74, 2.89, 2.99, 3.39, 3.56, 3.83, 4.34, 4.93, 5.15, 5.69, 6.61, 6.84, 7.12, 7.86, 8.3, 8.5, 9.17, 10.76, 11.5, 12.05, 13.11, 13.31, 13.43, 13.68, 14.31, 14.64, 15.27, 15.78]","['i', 'da', 'ponudite', 'rješenja', 'ne', 'kažemo', 'da', 'se', 'ne', 'trudite', 'ali', 'vaša', 'uloga', 'mora', 'biti', 'liderska', 'ona', 'mora', 'biti', 'proaktivna', 'ona', 'mora', 'biti', 'koordinatorska', 'i', 'mora', 'te', 'prepoznati', 'koje', 'su', 'dobre', 'stvari', 'vaši', 'prehodnici', 'radili']",reco302,i da ponudite rješenja ne kažemo da se ne trudite ali vaša uloga mora biti liderska ona mora biti proaktivna ona mora biti koordinatorska i morate prepoznati koje su dobre stvari vaši prethodnici radili,i da ponudite rješenja ne kažemo da se ne trudite ali vaša uloga mora biti liderska ona mora biti proaktivna ona mora biti koordinatorska i mora te prepoznati koje su dobre stvari vaši prehodnici radili,sample014.mp3,/home/rupnik/macocu/task8/sample/sample014.mp3,True
15,"05 10 2017 - 3. dio, 5. sjednica, 9. saziv [5hKCeE0WXcQ].wav",16479.16,16496.58,"['potrebne', 'su', 'izmjene', 'i', 'dopune', 'ja', 'se', 'slažem', 's', 'time', 'ali', 'ministarstvo', 'zdravstva', 'priprema', 'cjeloviti', 'zakon', 'o', 'suzbijanju', 'zloporabe', 'droga', 'gdje', 'će', 'biti', 'obuhvaćene', 'i', 'ove', 'nove', 'psihoaktivne', 'tvari', 'i', 'sve', 'one', 'opasnosti', 'koje', 'se', 'kriju', 'iza', 'toga', 'pojma', 'hvala', 'gospodin', 'jovanović', 'izvolite']","[0, 0.53, 0.79, 1.2, 1.24, 1.66, 1.78, 1.92, 2.35, 2.43, 2.77, 2.97, 3.53, 4.0, 4.87, 5.48, 5.92, 5.97, 6.51, 7.05, 7.75, 7.93, 8.08, 8.38, 9.14, 9.27, 9.5, 9.76, 10.48, 11.17, 11.31, 11.65, 11.88, 12.5, 12.69, 12.84, 13.21, 13.42, 13.63, 13.98, 14.24, 14.59, 15.07]","[0.53, 0.76, 1.2, 1.24, 1.66, 1.78, 1.92, 2.35, 2.43, 2.77, 2.97, 3.53, 4.0, 4.68, 5.48, 5.92, 5.97, 6.51, 7.05, 7.5, 7.93, 8.08, 8.38, 9.11, 9.27, 9.5, 9.76, 10.48, 10.93, 11.31, 11.65, 11.88, 12.5, 12.69, 12.84, 13.21, 13.39, 13.6, 13.95, 14.24, 14.59, 15.07, 15.6]","['potrebne', 'su', 'izmjene', 'i', 'dopune', 'ja', 'se', 'slažem', 's', 'time', 'ali', 'ministarstvo', 'zdravstva', 'priprema', 'cjeloviti', 'zakon', 'o', 'suzbijanju', 'zgoporabe', 'droga', 'gdje', 'će', 'biti', 'obuhvaćene', 'i', 'ove', 'nove', 'psihoaktivne', 'tvari', 'i', 'sve', 'one', 'opasnosti', 'koje', 'se', 'kriju', 'izatog', 'jmagodin', 'jovanoikolega']",reco095,potrebne su izmjene i dopune ja se slažem s time ali ministarstvo zdravstva priprema cjeloviti zakon o suzbijanju zloporabe droga gdje će biti obuhvaćene i ove nove psihoaktivne tvari i sve one opasnosti koje se kriju iza toga pojma hvala gospodin jovanović izvolite,potrebne su izmjene i dopune ja se slažem s time ali ministarstvo zdravstva priprema cjeloviti zakon o suzbijanju zgoporabe droga gdje će biti obuhvaćene i ove nove psihoaktivne tvari i sve one opasnosti koje se kriju izatog jmagodin jovanoikolega,sample015.mp3,/home/rupnik/macocu/task8/sample/sample015.mp3,True
16,"11 10 2017 -2. dio, 5. sjednica, 9. saziv [MIv9Q5UKXdY].wav",15360.11,15367.66,"['nažalost', 'nije', 'došlo', 'do', 'nikakvih', 'bitnijih', 'pomaka', 'sad', 'je', 'ta', 'prilika', 'propuštena', 'vidimo', 'da', 'su', 'vaši', 'bivši', 'koalicijski', 'partneri']","[0, 0.85, 1.12, 1.45, 1.57, 2.0, 2.4, 3.42, 3.68, 3.77, 3.94, 4.39, 5.13, 5.52, 5.66, 5.81, 6.09, 6.42, 6.91]","[0.82, 1.12, 1.45, 1.57, 2.0, 2.4, 2.99, 3.68, 3.77, 3.94, 4.39, 5.13, 5.52, 5.66, 5.81, 6.09, 6.42, 6.91, 7.55]","['nažalost', 'nije', 'došlo', 'do', 'nikakvih', 'bitnijih', 'pomaka', 'sad', 'je', 'ta', 'prilika', 'propuštena', 'vidimo', 'da', 'su', 'vaši', 'bivši', 'koalicski', 'partneri']",reco215,nažalost nije došlo do nikakvih bitnijih pomaka sad je ta prilika propuštena vidimo da su vaši bivši koalicijski partneri,nažalost nije došlo do nikakvih bitnijih pomaka sad je ta prilika propuštena vidimo da su vaši bivši koalicski partneri,sample016.mp3,/home/rupnik/macocu/task8/sample/sample016.mp3,True
17,"15 1 2020 - 1. dio, 16. sjednica, 9. saziv [O6yqrb74b58].wav",9262.29,9278.04,"['klimatski', 'neutralnog', 'gospodarstva', 'dvije', 'tisuće', 'pedesetg', 'je', 'nešto', 'na', 'čemu', 'će', 'se', 'apsolutno', 'inzistirati', 'i', 'nijedna', 'zemlja', 'članica', 'neće', 'biti', 'izuzeta', 'aktivnosti', 'u', 'smjeru', 'ostvarenja', 'takvog', 'cilja', 'upravo', 'zbog', 'toga', 'energetska', 'strategija', 'erha']","[0, 0.55, 1.06, 1.61, 1.79, 2.09, 3.35, 3.54, 3.96, 4.1, 4.39, 4.53, 4.7, 5.31, 6.49, 6.61, 6.97, 7.22, 7.61, 7.86, 8.08, 9.1, 10.1, 10.18, 10.69, 11.13, 11.45, 12.31, 12.69, 12.93, 13.53, 14.0, 14.55]","[0.55, 1.06, 1.61, 1.79, 2.09, 2.65, 3.54, 3.96, 4.1, 4.39, 4.53, 4.7, 5.31, 5.95, 6.61, 6.97, 7.22, 7.61, 7.86, 8.08, 8.96, 10.07, 10.18, 10.69, 11.13, 11.45, 11.71, 12.69, 12.93, 13.53, 14.0, 14.55, 14.75]","['klimatski', 'neutralnog', 'gospodarstva', 'dvije', 'tisuće', 'pedeset', 'godine', 'je', 'nešto', 'na', 'čemu', 'će', 'se', 'apsolutno', 'inzistirati', 'i', 'ni', 'jedna', 'zemlja', 'članica', 'neće', 'biti', 'izuzeta', 'aktivnosti', 'u', 'smjeru', 'ostvarenja', 'takvog', 'cilja', 'upravo', 'zbog', 'toga', 'energetska', 'strategija', 'reublihrvats']",reco498,klimatski neutralnog gospodarstva dvije tisuće pedesetg je nešto na čemu će se apsolutno inzistirati i nijedna zemlja članica neće biti izuzeta aktivnosti u smjeru ostvarenja takvog cilja upravo zbog toga energetska strategija erha,klimatski neutralnog gospodarstva dvije tisuće pedeset godine je nešto na čemu će se apsolutno inzistirati i ni jedna zemlja članica neće biti izuzeta aktivnosti u smjeru ostvarenja takvog cilja upravo zbog toga energetska strategija reublihrvats,sample017.mp3,/home/rupnik/macocu/task8/sample/sample017.mp3,True
18,"26 4 2017 - 1. dio, 3. sjednica, 9. saziv [fO_0QkfOgis].wav",2264.45,2284.12,"['naravno', 'da', 'je', 'to', 'tema', 'koja', 'je', 'otvorila', 'i', 'pitanje', 'i', 'studije', 'koju', 'sam', 'i', 'ja', 'radio', 'ali', 'da', 'pojasnimo', 'postoje', 'jedna', 'je', 'ekonomska', 'studija', 'koja', 'je', 'sad', 'rezultati', 'bila', 'jedna', 'je', 'tehnička', 'studija', 'i', 'onda', 'jeste', 'pokazala', 'da', 'kako', 'je', 'kolega', 'vrdoljak', 'i', 'naveo', 'da', 'nastaje', 'ušteda', 'ali', 'ono', 'što', 'je', 'propustio', 'reći', 'nastaje', 'ušteda', 'kod']","[0, 0.37, 0.52, 0.6, 1.71, 2.03, 2.21, 2.27, 2.96, 3.07, 3.57, 3.62, 4.14, 4.38, 4.62, 4.67, 4.83, 5.17, 5.34, 5.43, 5.96, 6.61, 6.87, 6.99, 7.61, 8.02, 8.2, 8.26, 8.47, 9.05, 9.26, 9.52, 9.59, 10.07, 11.06, 11.2, 11.38, 11.66, 12.23, 12.68, 12.94, 13.0, 13.34, 13.91, 14.19, 15.04, 15.21, 15.58, 16.24, 16.47, 16.6, 16.78, 17.15, 17.78, 18.4, 18.88, 19.47]","[0.37, 0.52, 0.6, 0.89, 2.03, 2.21, 2.27, 2.93, 3.07, 3.57, 3.62, 4.14, 4.38, 4.62, 4.67, 4.83, 5.17, 5.34, 5.43, 5.96, 6.54, 6.87, 6.96, 7.61, 8.02, 8.2, 8.26, 8.47, 9.05, 9.26, 9.52, 9.59, 10.07, 10.62, 11.2, 11.38, 11.66, 12.23, 12.51, 12.94, 13.0, 13.34, 13.91, 14.16, 15.01, 15.21, 15.58, 16.01, 16.47, 16.6, 16.78, 16.89, 17.78, 18.07, 18.88, 19.47, 19.67]","['naravno', 'da', 'je', 'to', 'tema', 'koja', 'je', 'otvorila', 'i', 'pitanje', 'i', 'studije', 'koju', 'sam', 'i', 'ja', 'radio', 'ali', 'da', 'pojasnimo', 'postoje', 'jedna', 'ekonomska', 'studija', 'koju', 'je', 'sada', 'rezultati', 'bila', 'jedna', 'tehnička', 'studija', 'i', 'ona', 'jeste', 'pokazala', 'kako', 'je', 'kolega', 'vrdoljak', 'i', 'naveo', 'da', 'nastaje', 'ušteda', 'ali', 'ono', 'što', 'je', 'propustio', 'reći', 'nastaje', 'uštera', 'kod']",,naravno da je to tema koja je otvorila i pitanje i studije koju sam i ja radio ali da pojasnimo postoje jedna je ekonomska studija koja je sad rezultati bila jedna je tehnička studija i onda jeste pokazala da kako je kolega vrdoljak i naveo da nastaje ušteda ali ono što je propustio reći nastaje ušteda kod,naravno da je to tema koja je otvorila i pitanje i studije koju sam i ja radio ali da pojasnimo postoje jedna ekonomska studija koju je sada rezultati bila jedna tehnička studija i ona jeste pokazala kako je kolega vrdoljak i naveo da nastaje ušteda ali ono što je propustio reći nastaje uštera kod,sample018.mp3,/home/rupnik/macocu/task8/sample/sample018.mp3,False
19,"12 6 2017 - 1. dio, 4. sjednica, 9. saziv [Y7PdboTaXxw].wav",4334.2,4334.6,['broj'],[0],[0.4],['broj'],,broj,broj,sample019.mp3,/home/rupnik/macocu/task8/sample/sample019.mp3,False
20,"15 09 2017 - 5. sjednica, 9. saziv [wGcZ33lyWUY].wav",4294.51,4314.46,"['stvaranju', 'dodatnih', 'uvjeta', 'za', 'porezno', 'rasterećenje', 'javne', 'financije', 'čuli', 'ste', 'jučer', 'rezultate', 'i', 'pokazatelji', 'premjer', 'ih', 'je', 'također', 'spomenuo', 'prvih', 'šest', 'mjeseci', 'imamo', 'povijesne', 'rezultate', 'deficit', 'državnog', 'proračuna', 'je', 'za', 'osamsto', 'milijuna', 'kuna', 'manji', 'nego', 'u', 'istom', 'razdoblju', 'prošle', 'godine', 'a', 'sjećate', 'se', 'i', 'same', 'da', 'je', 'i', 'prošle', 'godine', 'bio', 'rekordni']","[0, 0.46, 0.97, 1.83, 2.02, 2.42, 3.54, 3.89, 4.58, 4.83, 4.97, 5.24, 5.82, 5.87, 6.69, 7.19, 7.66, 7.79, 8.18, 8.58, 8.88, 9.14, 9.52, 10.51, 10.96, 12.06, 12.53, 12.91, 13.54, 13.89, 14.06, 14.46, 14.83, 15.12, 15.51, 15.73, 15.77, 16.01, 16.4, 16.79, 17.43, 17.54, 17.95, 18.06, 18.1, 18.42, 18.51, 18.57, 18.6, 18.93, 19.27, 19.5]","[0.46, 0.97, 1.8, 2.02, 2.42, 3.51, 3.89, 4.55, 4.83, 4.97, 5.24, 5.82, 5.87, 6.69, 7.19, 7.28, 7.79, 8.18, 8.58, 8.88, 9.14, 9.52, 9.78, 10.96, 12.02, 12.53, 12.91, 13.54, 13.86, 14.06, 14.46, 14.83, 15.12, 15.51, 15.73, 15.77, 16.01, 16.4, 16.79, 17.4, 17.54, 17.95, 18.06, 18.1, 18.42, 18.51, 18.57, 18.6, 18.93, 19.27, 19.5, 19.95]","['stvaranju', 'dodatnih', 'uvjeta', 'za', 'porezno', 'rasterećenje', 'javne', 'financije', 'čuli', 'ste', 'jučer', 'rezultate', 'i', 'pokazatelji', 'premijer', 'i', 'je', 'maloprije', 'također', 'spomenu', 'prvih', 'šest', 'mjeseci', 'imamo', 'o', 'povijesne', 'rezultate', 'deficit', 'državnog', 'proračuna', 'je', 'za', 'osamsto', 'milijuna', 'kuna', 'manji', 'nego', 'u', 'istom', 'razdoblju', 'prošle', 'godine', 'a', 'sjećate', 'se', 'sami', 'da', 'je', 'prošle', 'godine', 'bio', 'rekordni']",reco153,stvaranju dodatnih uvjeta za porezno rasterećenje javne financije čuli ste jučer rezultate i pokazatelji premjer ih je također spomenuo prvih šest mjeseci imamo povijesne rezultate deficit državnog proračuna je za osamsto milijuna kuna manji nego u istom razdoblju prošle godine a sjećate se i same da je i prošle godine bio rekordni,stvaranju dodatnih uvjeta za porezno rasterećenje javne financije čuli ste jučer rezultate i pokazatelji premijer i je maloprije također spomenu prvih šest mjeseci imamo o povijesne rezultate deficit državnog proračuna je za osamsto milijuna kuna manji nego u istom razdoblju prošle godine a sjećate se sami da je prošle godine bio rekordni,sample020.mp3,/home/rupnik/macocu/task8/sample/sample020.mp3,True
21,"30 5 2019 - 1. dio, 12. sjednica, 9. saziv [5yky-shnXCM].wav",543.82,549.25,"['osamdeset', 'pet', 'ustava', 'erha', 'i', 'čl', 'dvijesto', 'sedama', 'poslovnika', 'hs']","[0, 0.68, 0.97, 1.76, 3.07, 3.18, 3.56, 3.89, 4.59, 5.18]","[0.68, 0.97, 1.38, 2.47, 3.18, 3.36, 3.89, 4.59, 5.18, 5.43]","['osamdeset', 'pet', 'ustava', 'republike', 'hrvatske', 'i', 'članka', 'dvijesto', 'sedama', 'poslovnika', 'hrvatskog']",,osamdeset pet ustava erha i čl dvijesto sedama poslovnika hs,osamdeset pet ustava republike hrvatske i članka dvijesto sedama poslovnika hrvatskog,sample021.mp3,/home/rupnik/macocu/task8/sample/sample021.mp3,False
22,"13 12 2018 - 1. dio, 10. sjednica, 9. saziv [AeNlW_UjFR4].wav",9424.1,9429.97,"['u', 'članku', 'osam', 'stavku', 'jedan', 'za', 'školsku', 'godinu', 'dvije', 'tisuće', 'osamnaestdvije', 'tisuće', 'devetnaest', 'g', 'iznositi']","[0, 0.07, 0.48, 0.76, 1.22, 1.61, 1.81, 2.19, 2.73, 2.88, 3.23, 3.88, 4.09, 4.45, 4.52]","[0.07, 0.48, 0.76, 1.22, 1.61, 1.81, 2.19, 2.54, 2.88, 3.23, 3.88, 4.06, 4.45, 4.48, 5.87]","['u', 'članku', 'osam', 'stavku', 'jedan', 'za', 'školsku', 'godinu', 'osamnaest', 'i', 'devetnaest', 'godinu', 'iznositi']",reco621,u članku osam stavku jedan za školsku godinu dvije tisuće osamnaestdvije tisuće devetnaest g iznositi,u članku osam stavku jedan za školsku godinu osamnaest i devetnaest godinu iznositi,sample022.mp3,/home/rupnik/macocu/task8/sample/sample022.mp3,True
